temperature,title,0
25.0,Fire: UNKNOWN TYPE FIRE,92
25.0,Fire: VEHICLE ACCIDENT,284
25.0,Fire: VEHICLE FIRE,98
25.0,Fire: VEHICLE LEAKING FUEL,12
25.0,Fire: WOODS/FIELD FIRE,79
25.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,11
25.0,Traffic: DISABLED VEHICLE -,1352
25.0,Traffic: HAZARDOUS ROAD CONDITIONS -,254
25.0,Traffic: ROAD OBSTRUCTION -,769
25.0,Traffic: VEHICLE ACCIDENT -,4739
25.0,Traffic: VEHICLE FIRE -,114
25.0,Traffic: VEHICLE LEAKING FUEL -,10
26.0,EMS: ABDOMINAL PAINS,310
26.0,EMS: ALLERGIC REACTION,121
26.0,EMS: ALTERED MENTAL STATUS,372
26.0,EMS: AMPUTATION,1
26.0,EMS: ANIMAL BITE,35
26.0,EMS: APPLIANCE FIRE,4
26.0,EMS: ASSAULT VICTIM,150
26.0,EMS: BACK PAINS/INJURY,165
26.0,EMS: BUILDING FIRE,58
26.0,EMS: BURN VICTIM,7
26.0,EMS: CARBON MONOXIDE DETECTOR,13
26.0,EMS: CARDIAC ARREST,184
26.0,EMS: CARDIAC EMERGENCY,1160
26.0,EMS: CHOKING,40
26.0,EMS: CVA/STROKE,254
26.0,EMS: DEHYDRATION,57
26.0,EMS: DIABETIC EMERGENCY,195
26.0,EMS: DIZZINESS,207
26.0,EMS: DROWNING,1
26.0,EMS: ELECTRICAL FIRE OUTSIDE,1
26.0,EMS: ELECTROCUTION,1
26.0,EMS: ELEVATOR EMERGENCY,1
26.0,EMS: EMS SPECIAL SERVICE,51
26.0,EMS: EYE INJURY,12
26.0,EMS: FALL VICTIM,1210
26.0,EMS: FEVER,108
26.0,EMS: FIRE ALARM,3
26.0,EMS: FIRE INVESTIGATION,4
26.0,EMS: FIRE SPECIAL SERVICE,10
26.0,EMS: FRACTURE,140
26.0,EMS: GAS-ODOR/LEAK,11
26.0,EMS: GENERAL WEAKNESS,393
26.0,EMS: HAZARDOUS MATERIALS INCIDENT,1
26.0,EMS: HEAD INJURY,718
26.0,EMS: HEAT EXHAUSTION,7
26.0,EMS: HEMORRHAGING,285
26.0,EMS: INDUSTRIAL ACCIDENT,1
26.0,EMS: LACERATIONS,125
26.0,EMS: MATERNITY,36
26.0,EMS: MEDICAL ALERT ALARM,390
26.0,EMS: NAUSEA/VOMITING,284
26.0,EMS: OVERDOSE,300
26.0,EMS: POISONING,14
26.0,EMS: RESCUE - ELEVATOR,3
26.0,EMS: RESCUE - GENERAL,19
26.0,EMS: RESCUE - TECHNICAL,2
26.0,EMS: RESCUE - WATER,35
26.0,EMS: RESPIRATORY EMERGENCY,1088
26.0,EMS: S/B AT HELICOPTER LANDING,2
26.0,EMS: SEIZURES,407
26.0,EMS: SHOOTING,10
26.0,EMS: STABBING,6
26.0,EMS: STANDBY FOR ANOTHER CO,1
26.0,EMS: SUBJECT IN PAIN,661
26.0,EMS: SYNCOPAL EPISODE,396
26.0,EMS: TRANSFERRED CALL,1
26.0,EMS: UNCONSCIOUS SUBJECT,316
26.0,EMS: UNKNOWN MEDICAL EMERGENCY,355
26.0,EMS: UNRESPONSIVE SUBJECT,86
26.0,EMS: VEHICLE ACCIDENT,658
26.0,EMS: VEHICLE FIRE,4
26.0,Fire: APPLIANCE FIRE,44
26.0,Fire: BUILDING FIRE,168
26.0,Fire: BURN VICTIM,6
26.0,Fire: CARBON MONOXIDE DETECTOR,160
26.0,Fire: CARDIAC ARREST,45
26.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,9
26.0,Fire: ELECTRICAL FIRE OUTSIDE,168
26.0,Fire: ELEVATOR EMERGENCY,33
26.0,Fire: EMS SPECIAL SERVICE,1
26.0,Fire: FIRE ALARM,1470
26.0,Fire: FIRE INVESTIGATION,350
26.0,Fire: FIRE POLICE NEEDED,41
26.0,Fire: FIRE SPECIAL SERVICE,118
26.0,Fire: GAS-ODOR/LEAK,219
26.0,Fire: HAZARDOUS MATERIALS INCIDENT,1
26.0,Fire: OVERDOSE,2
26.0,Fire: POLICE INFORMATION,1
26.0,Fire: PUMP DETAIL,9
26.0,Fire: RESCUE - ELEVATOR,25
26.0,Fire: RESCUE - GENERAL,20
26.0,Fire: RESCUE - TECHNICAL,4
26.0,Fire: RESCUE - WATER,34
26.0,Fire: S/B AT HELICOPTER LANDING,28
26.0,Fire: STANDBY FOR ANOTHER CO,3
26.0,Fire: SUICIDE ATTEMPT,2
26.0,Fire: TRANSFERRED CALL,3
26.0,Fire: TRASH/DUMPSTER FIRE,46
26.0,Fire: UNKNOWN TYPE FIRE,65
26.0,Fire: VEHICLE ACCIDENT,251
26.0,Fire: VEHICLE FIRE,71
26.0,Fire: VEHICLE LEAKING FUEL,14
26.0,Fire: WOODS/FIELD FIRE,97
26.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,7
26.0,Traffic: DISABLED VEHICLE -,1317
26.0,Traffic: HAZARDOUS ROAD CONDITIONS -,269
26.0,Traffic: ROAD OBSTRUCTION -,728
26.0,Traffic: VEHICLE ACCIDENT -,4712
26.0,Traffic: VEHICLE FIRE -,81
26.0,Traffic: VEHICLE LEAKING FUEL -,17
27.0,EMS: ABDOMINAL PAINS,276
27.0,EMS: ALLERGIC REACTION,142
27.0,EMS: ALTERED MENTAL STATUS,333
27.0,EMS: AMPUTATION,4
27.0,EMS: ANIMAL BITE,37
27.0,EMS: APPLIANCE FIRE,2
27.0,EMS: ARMED SUBJECT,1
27.0,EMS: ASSAULT VICTIM,135
27.0,EMS: BACK PAINS/INJURY,160
27.0,EMS: BOMB DEVICE FOUND,1
27.0,EMS: BUILDING FIRE,32
27.0,EMS: BURN VICTIM,15
27.0,EMS: CARBON MONOXIDE DETECTOR,10
27.0,EMS: CARDIAC ARREST,165
27.0,EMS: CARDIAC EMERGENCY,1012
27.0,EMS: CHOKING,47
27.0,EMS: CVA/STROKE,290
27.0,EMS: DEHYDRATION,67
27.0,EMS: DIABETIC EMERGENCY,219
27.0,EMS: DIZZINESS,160
27.0,EMS: DROWNING,1
27.0,EMS: ELECTRICAL FIRE OUTSIDE,1
27.0,EMS: EMS SPECIAL SERVICE,43
27.0,EMS: EYE INJURY,9
27.0,EMS: FALL VICTIM,1104
27.0,EMS: FEVER,109
27.0,EMS: FIRE ALARM,5
27.0,EMS: FIRE INVESTIGATION,4
27.0,EMS: FIRE SPECIAL SERVICE,7
27.0,EMS: FRACTURE,162
27.0,EMS: GAS-ODOR/LEAK,5
27.0,EMS: GENERAL WEAKNESS,401
27.0,EMS: HAZARDOUS MATERIALS INCIDENT,2
27.0,EMS: HEAD INJURY,647
27.0,EMS: HEAT EXHAUSTION,11
27.0,EMS: HEMORRHAGING,257
27.0,EMS: INDUSTRIAL ACCIDENT,2
27.0,EMS: LACERATIONS,106
27.0,EMS: MATERNITY,35
27.0,EMS: MEDICAL ALERT ALARM,350
27.0,EMS: NAUSEA/VOMITING,220
27.0,EMS: OVERDOSE,259
27.0,EMS: POISONING,9
27.0,EMS: RESCUE - ELEVATOR,5
27.0,EMS: RESCUE - GENERAL,8
27.0,EMS: RESCUE - TECHNICAL,3
27.0,EMS: RESCUE - WATER,12
27.0,EMS: RESPIRATORY EMERGENCY,974
27.0,EMS: S/B AT HELICOPTER LANDING,4
27.0,EMS: SEIZURES,376
27.0,EMS: SHOOTING,8
27.0,EMS: STABBING,8
27.0,EMS: SUBJECT IN PAIN,650
27.0,EMS: SYNCOPAL EPISODE,381
27.0,EMS: TRAIN CRASH,1
27.0,EMS: UNCONSCIOUS SUBJECT,267
27.0,EMS: UNKNOWN MEDICAL EMERGENCY,412
27.0,EMS: UNKNOWN TYPE FIRE,1
27.0,EMS: UNRESPONSIVE SUBJECT,66
27.0,EMS: VEHICLE ACCIDENT,580
27.0,EMS: VEHICLE FIRE,8
27.0,EMS: WARRANT SERVICE,2
27.0,EMS: WOODS/FIELD FIRE,1
27.0,Fire: APPLIANCE FIRE,45
27.0,Fire: BUILDING FIRE,131
27.0,Fire: BURN VICTIM,11
27.0,Fire: CARBON MONOXIDE DETECTOR,111
27.0,Fire: CARDIAC ARREST,37
27.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,7
27.0,Fire: ELECTRICAL FIRE OUTSIDE,163
27.0,Fire: ELEVATOR EMERGENCY,28
27.0,Fire: EMS SPECIAL SERVICE,1
27.0,Fire: FALL VICTIM,1
27.0,Fire: FIRE ALARM,1359
27.0,Fire: FIRE INVESTIGATION,323
27.0,Fire: FIRE POLICE NEEDED,42
27.0,Fire: FIRE SPECIAL SERVICE,117
27.0,Fire: GAS-ODOR/LEAK,211
27.0,Fire: HAZARDOUS MATERIALS INCIDENT,2
27.0,Fire: HEAD INJURY,1
27.0,Fire: PUMP DETAIL,3
27.0,Fire: RESCUE - ELEVATOR,27
27.0,Fire: RESCUE - GENERAL,11
27.0,Fire: RESCUE - TECHNICAL,3
27.0,Fire: RESCUE - WATER,11
27.0,Fire: S/B AT HELICOPTER LANDING,34
27.0,Fire: SYNCOPAL EPISODE,1
27.0,Fire: TRAIN CRASH,2
27.0,Fire: TRANSFERRED CALL,3
27.0,Fire: TRASH/DUMPSTER FIRE,53
27.0,Fire: UNKNOWN TYPE FIRE,71
27.0,Fire: VEHICLE ACCIDENT,216
27.0,Fire: VEHICLE FIRE,80
27.0,Fire: VEHICLE LEAKING FUEL,9
27.0,Fire: WOODS/FIELD FIRE,92
27.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,5
27.0,Traffic: DISABLED VEHICLE -,1269
27.0,Traffic: HAZARDOUS ROAD CONDITIONS -,196
27.0,Traffic: ROAD OBSTRUCTION -,636
27.0,Traffic: VEHICLE ACCIDENT -,4622
27.0,Traffic: VEHICLE FIRE -,96
27.0,Traffic: VEHICLE LEAKING FUEL -,9
28.0,EMS: ABDOMINAL PAINS,233
28.0,EMS: ALLERGIC REACTION,145
28.0,EMS: ALTERED MENTAL STATUS,314
28.0,EMS: AMPUTATION,4
28.0,EMS: ANIMAL BITE,29
28.0,EMS: APPLIANCE FIRE,1
28.0,EMS: ASSAULT VICTIM,134
28.0,EMS: BACK PAINS/INJURY,152
28.0,EMS: BUILDING FIRE,38
28.0,EMS: BURN VICTIM,11
28.0,EMS: CARBON MONOXIDE DETECTOR,11
28.0,EMS: CARDIAC ARREST,153
28.0,EMS: CARDIAC EMERGENCY,944
28.0,EMS: CHOKING,39
28.0,EMS: CVA/STROKE,240
28.0,EMS: DEHYDRATION,49
28.0,EMS: DIABETIC EMERGENCY,176
28.0,EMS: DIZZINESS,167
28.0,EMS: DROWNING,4
28.0,EMS: ELECTROCUTION,1
28.0,EMS: EMS SPECIAL SERVICE,40
28.0,EMS: EYE INJURY,7
28.0,EMS: FALL VICTIM,1050
28.0,EMS: FEVER,78
28.0,EMS: FIRE ALARM,10
28.0,EMS: FIRE INVESTIGATION,6
28.0,EMS: FIRE POLICE NEEDED,1
28.0,EMS: FIRE SPECIAL SERVICE,4
28.0,EMS: FRACTURE,145
28.0,EMS: GAS-ODOR/LEAK,12
28.0,EMS: GENERAL WEAKNESS,393
28.0,EMS: HAZARDOUS MATERIALS INCIDENT,1
28.0,EMS: HEAD INJURY,562
28.0,EMS: HEAT EXHAUSTION,23
28.0,EMS: HEMORRHAGING,223
28.0,EMS: INDUSTRIAL ACCIDENT,1
28.0,EMS: LACERATIONS,114
28.0,EMS: MATERNITY,23
28.0,EMS: MEDICAL ALERT ALARM,330
28.0,EMS: NAUSEA/VOMITING,186
28.0,EMS: OVERDOSE,240
28.0,EMS: POISONING,10
28.0,EMS: PUBLIC SERVICE,1
28.0,EMS: RESCUE - ELEVATOR,1
28.0,EMS: RESCUE - GENERAL,12
28.0,EMS: RESCUE - WATER,6
28.0,EMS: RESPIRATORY EMERGENCY,881
28.0,EMS: S/B AT HELICOPTER LANDING,9
28.0,EMS: SEIZURES,330
28.0,EMS: SHOOTING,4
28.0,EMS: STABBING,7
28.0,EMS: SUBJECT IN PAIN,598
28.0,EMS: SYNCOPAL EPISODE,416
28.0,EMS: TRANSFERRED CALL,3
28.0,EMS: UNCONSCIOUS SUBJECT,284
28.0,EMS: UNKNOWN MEDICAL EMERGENCY,363
28.0,EMS: UNRESPONSIVE SUBJECT,80
28.0,EMS: VEHICLE ACCIDENT,617
28.0,EMS: VEHICLE FIRE,2
28.0,EMS: VEHICLE LEAKING FUEL,1
28.0,EMS: WOODS/FIELD FIRE,2
28.0,Fire: APPLIANCE FIRE,32
28.0,Fire: BUILDING FIRE,128
28.0,Fire: BURN VICTIM,8
28.0,Fire: CARBON MONOXIDE DETECTOR,95
28.0,Fire: CARDIAC ARREST,42
28.0,Fire: CARDIAC EMERGENCY,1
28.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,9
28.0,Fire: ELECTRICAL FIRE OUTSIDE,153
28.0,Fire: ELEVATOR EMERGENCY,35
28.0,Fire: FIRE ALARM,1232
28.0,Fire: FIRE INVESTIGATION,293
28.0,Fire: FIRE POLICE NEEDED,57
28.0,Fire: FIRE SPECIAL SERVICE,115
28.0,Fire: GAS-ODOR/LEAK,213
28.0,Fire: HAZARDOUS MATERIALS INCIDENT,1
28.0,Fire: PUMP DETAIL,9
28.0,Fire: RESCUE - ELEVATOR,21
28.0,Fire: RESCUE - GENERAL,17
28.0,Fire: RESCUE - WATER,7
28.0,Fire: S/B AT HELICOPTER LANDING,23
28.0,Fire: STANDBY FOR ANOTHER CO,1
28.0,Fire: TRANSFERRED CALL,1
28.0,Fire: TRASH/DUMPSTER FIRE,49
28.0,Fire: UNCONSCIOUS SUBJECT,1
28.0,Fire: UNKNOWN TYPE FIRE,63
28.0,Fire: VEHICLE ACCIDENT,233
28.0,Fire: VEHICLE FIRE,66
28.0,Fire: VEHICLE LEAKING FUEL,9
28.0,Fire: WOODS/FIELD FIRE,112
28.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,9
28.0,Traffic: DISABLED VEHICLE -,1258
28.0,Traffic: HAZARDOUS ROAD CONDITIONS -,209
28.0,Traffic: ROAD OBSTRUCTION -,664
28.0,Traffic: VEHICLE ACCIDENT -,4545
28.0,Traffic: VEHICLE FIRE -,90
28.0,Traffic: VEHICLE LEAKING FUEL -,11
29.0,EMS: ABDOMINAL PAINS,85
29.0,EMS: ALLERGIC REACTION,48
29.0,EMS: ALTERED MENTAL STATUS,137
29.0,EMS: AMPUTATION,3
29.0,EMS: ANIMAL BITE,13
29.0,EMS: ASSAULT VICTIM,50
29.0,EMS: BACK PAINS/INJURY,50
29.0,EMS: BARRICADED SUBJECT,1
29.0,EMS: BUILDING FIRE,13
29.0,EMS: BURN VICTIM,8
29.0,EMS: CARBON MONOXIDE DETECTOR,6
29.0,EMS: CARDIAC ARREST,68
29.0,EMS: CARDIAC EMERGENCY,366
29.0,EMS: CHOKING,24
29.0,EMS: CVA/STROKE,97
29.0,EMS: DEHYDRATION,30
29.0,EMS: DIABETIC EMERGENCY,58
29.0,EMS: DIZZINESS,72
29.0,EMS: DROWNING,4
29.0,EMS: ELECTRICAL FIRE OUTSIDE,1
29.0,EMS: EMS SPECIAL SERVICE,19
29.0,EMS: EYE INJURY,4
29.0,EMS: FALL VICTIM,416
29.0,EMS: FEVER,45
29.0,EMS: FIRE ALARM,3
29.0,EMS: FIRE INVESTIGATION,2
29.0,EMS: FIRE SPECIAL SERVICE,4
29.0,EMS: FRACTURE,50
29.0,EMS: GAS-ODOR/LEAK,4
29.0,EMS: GENERAL WEAKNESS,137
29.0,EMS: HAZARDOUS MATERIALS INCIDENT,1
29.0,EMS: HEAD INJURY,247
29.0,EMS: HEAT EXHAUSTION,6
29.0,EMS: HEMORRHAGING,80
29.0,EMS: INDUSTRIAL ACCIDENT,1
29.0,EMS: LACERATIONS,40
29.0,EMS: MATERNITY,9
29.0,EMS: MEDICAL ALERT ALARM,134
29.0,EMS: NAUSEA/VOMITING,88
29.0,EMS: OVERDOSE,78
29.0,EMS: POISONING,4
29.0,EMS: RESCUE - GENERAL,5
29.0,EMS: RESCUE - WATER,3
29.0,EMS: RESPIRATORY EMERGENCY,318
29.0,EMS: S/B AT HELICOPTER LANDING,1
29.0,EMS: SEIZURES,115
29.0,EMS: STABBING,2
29.0,EMS: SUBJECT IN PAIN,228
29.0,EMS: SUSPICIOUS,1
29.0,EMS: SYNCOPAL EPISODE,139
29.0,EMS: UNCONSCIOUS SUBJECT,128
29.0,EMS: UNKNOWN MEDICAL EMERGENCY,153
29.0,EMS: UNRESPONSIVE SUBJECT,26
29.0,EMS: VEHICLE ACCIDENT,248
29.0,EMS: VEHICLE FIRE,3
29.0,Fire: APPLIANCE FIRE,15
29.0,Fire: BARRICADED SUBJECT,1
29.0,Fire: BUILDING FIRE,50
29.0,Fire: BURN VICTIM,4
29.0,Fire: CARBON MONOXIDE DETECTOR,50
29.0,Fire: CARDIAC ARREST,9
29.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,3
29.0,Fire: ELECTRICAL FIRE OUTSIDE,82
29.0,Fire: ELEVATOR EMERGENCY,9
29.0,Fire: EMS SPECIAL SERVICE,1
29.0,Fire: FIRE ALARM,506
29.0,Fire: FIRE INVESTIGATION,108
29.0,Fire: FIRE POLICE NEEDED,16
29.0,Fire: FIRE SPECIAL SERVICE,50
29.0,Fire: GAS-ODOR/LEAK,83
29.0,Fire: HAZARDOUS MATERIALS INCIDENT,1
29.0,Fire: PUMP DETAIL,2
29.0,Fire: RESCUE - ELEVATOR,13
29.0,Fire: RESCUE - GENERAL,6
29.0,Fire: RESCUE - WATER,3
29.0,Fire: S/B AT HELICOPTER LANDING,11
29.0,Fire: TRANSFERRED CALL,2
29.0,Fire: TRASH/DUMPSTER FIRE,21
29.0,Fire: UNKNOWN TYPE FIRE,21
29.0,Fire: VEHICLE ACCIDENT,93
29.0,Fire: VEHICLE FIRE,43
29.0,Fire: VEHICLE LEAKING FUEL,6
29.0,Fire: WOODS/FIELD FIRE,41
29.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,4
29.0,Traffic: DISABLED VEHICLE -,461
29.0,Traffic: HAZARDOUS ROAD CONDITIONS -,92
29.0,Traffic: ROAD OBSTRUCTION -,312
29.0,Traffic: VEHICLE ACCIDENT -,1854
29.0,Traffic: VEHICLE FIRE -,51
29.0,Traffic: VEHICLE LEAKING FUEL -,6
30.0,EMS: ABDOMINAL PAINS,170
30.0,EMS: ALLERGIC REACTION,95
30.0,EMS: ALTERED MENTAL STATUS,266
30.0,EMS: AMPUTATION,3
30.0,EMS: ANIMAL BITE,20
30.0,EMS: ASSAULT VICTIM,65
30.0,EMS: BACK PAINS/INJURY,118
30.0,EMS: BUILDING FIRE,27
30.0,EMS: BURN VICTIM,7
30.0,EMS: CARBON MONOXIDE DETECTOR,10
30.0,EMS: CARDIAC ARREST,122
30.0,EMS: CARDIAC EMERGENCY,691
30.0,EMS: CHOKING,33
30.0,EMS: CVA/STROKE,223
30.0,EMS: DEHYDRATION,61
30.0,EMS: DIABETIC EMERGENCY,134
30.0,EMS: DIZZINESS,120
30.0,EMS: DROWNING,2
30.0,EMS: ELECTRICAL FIRE OUTSIDE,1
30.0,EMS: ELECTROCUTION,2
30.0,EMS: ELEVATOR EMERGENCY,2
30.0,EMS: EMS SPECIAL SERVICE,30
30.0,EMS: EYE INJURY,10
30.0,EMS: FALL VICTIM,791
30.0,EMS: FEVER,80
30.0,EMS: FIRE ALARM,2
30.0,EMS: FIRE POLICE NEEDED,1
30.0,EMS: FIRE SPECIAL SERVICE,7
30.0,EMS: FRACTURE,109
30.0,EMS: GAS-ODOR/LEAK,5
30.0,EMS: GENERAL WEAKNESS,311
30.0,EMS: HEAD INJURY,446
30.0,EMS: HEAT EXHAUSTION,23
30.0,EMS: HEMORRHAGING,151
30.0,EMS: INDUSTRIAL ACCIDENT,1
30.0,EMS: LACERATIONS,74
30.0,EMS: MATERNITY,23
30.0,EMS: MEDICAL ALERT ALARM,254
30.0,EMS: NAUSEA/VOMITING,151
30.0,EMS: OVERDOSE,161
30.0,EMS: PLANE CRASH,1
30.0,EMS: POISONING,5
30.0,EMS: RESCUE - ELEVATOR,1
30.0,EMS: RESCUE - GENERAL,9
30.0,EMS: RESCUE - TECHNICAL,1
30.0,EMS: RESCUE - WATER,9
30.0,EMS: RESPIRATORY EMERGENCY,665
30.0,EMS: S/B AT HELICOPTER LANDING,3
30.0,EMS: SEIZURES,271
30.0,EMS: SHOOTING,8
30.0,EMS: STABBING,5
30.0,EMS: SUBJECT IN PAIN,422
30.0,EMS: SYNCOPAL EPISODE,327
30.0,EMS: UNCONSCIOUS SUBJECT,189
30.0,EMS: UNKNOWN MEDICAL EMERGENCY,250
30.0,EMS: UNRESPONSIVE SUBJECT,50
30.0,EMS: VEHICLE ACCIDENT,457
30.0,EMS: VEHICLE FIRE,3
30.0,Fire: APPLIANCE FIRE,28
30.0,Fire: BUILDING FIRE,71
30.0,Fire: BURN VICTIM,6
30.0,Fire: CARBON MONOXIDE DETECTOR,78
30.0,Fire: CARDIAC ARREST,37
30.0,Fire: CARDIAC EMERGENCY,1
30.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,4
30.0,Fire: ELECTRICAL FIRE OUTSIDE,261
30.0,Fire: ELEVATOR EMERGENCY,31
30.0,Fire: EMS SPECIAL SERVICE,1
30.0,Fire: FIRE ALARM,928
30.0,Fire: FIRE INVESTIGATION,228
30.0,Fire: FIRE POLICE NEEDED,34
30.0,Fire: FIRE SPECIAL SERVICE,95
30.0,Fire: GAS-ODOR/LEAK,151
30.0,Fire: HAZARDOUS MATERIALS INCIDENT,1
30.0,Fire: MEDICAL ALERT ALARM,1
30.0,Fire: PLANE CRASH,1
30.0,Fire: PUMP DETAIL,1
30.0,Fire: RESCUE - ELEVATOR,12
30.0,Fire: RESCUE - GENERAL,11
30.0,Fire: RESCUE - TECHNICAL,1
30.0,Fire: RESCUE - WATER,10
30.0,Fire: RESPIRATORY EMERGENCY,1
30.0,Fire: S/B AT HELICOPTER LANDING,29
30.0,Fire: STANDBY FOR ANOTHER CO,1
30.0,Fire: SUSPICIOUS,1
30.0,Fire: TRANSFERRED CALL,2
30.0,Fire: TRASH/DUMPSTER FIRE,34
30.0,Fire: UNKNOWN TYPE FIRE,36
30.0,Fire: VEHICLE ACCIDENT,202
30.0,Fire: VEHICLE FIRE,47
30.0,Fire: VEHICLE LEAKING FUEL,12
30.0,Fire: WOODS/FIELD FIRE,105
30.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,4
30.0,Traffic: DISABLED VEHICLE -,910
30.0,Traffic: HAZARDOUS ROAD CONDITIONS -,163
30.0,Traffic: ROAD OBSTRUCTION -,756
30.0,Traffic: VEHICLE ACCIDENT -,3409
30.0,Traffic: VEHICLE FIRE -,47
30.0,Traffic: VEHICLE LEAKING FUEL -,9
31.0,EMS: ABDOMINAL PAINS,127
31.0,EMS: ALLERGIC REACTION,77
31.0,EMS: ALTERED MENTAL STATUS,209
31.0,EMS: AMPUTATION,3
31.0,EMS: ANIMAL BITE,17
31.0,EMS: ASSAULT VICTIM,61
31.0,EMS: BACK PAINS/INJURY,72
31.0,EMS: BUILDING FIRE,14
31.0,EMS: BURN VICTIM,3
31.0,EMS: CARBON MONOXIDE DETECTOR,7
31.0,EMS: CARDIAC ARREST,86
31.0,EMS: CARDIAC EMERGENCY,590
31.0,EMS: CHOKING,30
31.0,EMS: CVA/STROKE,188
31.0,EMS: DEHYDRATION,60
31.0,EMS: DIABETIC EMERGENCY,99
31.0,EMS: DIZZINESS,94
31.0,EMS: ELEVATOR EMERGENCY,3
31.0,EMS: EMS SPECIAL SERVICE,18
31.0,EMS: EYE INJURY,5
31.0,EMS: FALL VICTIM,581
31.0,EMS: FEVER,41
31.0,EMS: FIRE ALARM,3
31.0,EMS: FIRE INVESTIGATION,3
31.0,EMS: FIRE SPECIAL SERVICE,3
31.0,EMS: FRACTURE,80
31.0,EMS: GAS-ODOR/LEAK,7
31.0,EMS: GENERAL WEAKNESS,230
31.0,EMS: HAZARDOUS MATERIALS INCIDENT,3
31.0,EMS: HEAD INJURY,345
31.0,EMS: HEAT EXHAUSTION,30
31.0,EMS: HEMORRHAGING,137
31.0,EMS: LACERATIONS,65
31.0,EMS: MATERNITY,24
31.0,EMS: MEDICAL ALERT ALARM,198
31.0,EMS: NAUSEA/VOMITING,137
31.0,EMS: OVERDOSE,130
31.0,EMS: POISONING,6
31.0,EMS: RESCUE - GENERAL,11
31.0,EMS: RESCUE - TECHNICAL,1
31.0,EMS: RESCUE - WATER,7
31.0,EMS: RESPIRATORY EMERGENCY,477
31.0,EMS: SEIZURES,204
31.0,EMS: SHOOTING,3
31.0,EMS: SUBJECT IN PAIN,344
31.0,EMS: SYNCOPAL EPISODE,280
31.0,EMS: TRASH/DUMPSTER FIRE,1
31.0,EMS: UNCONSCIOUS SUBJECT,163
31.0,EMS: UNKNOWN MEDICAL EMERGENCY,231
31.0,EMS: UNKNOWN TYPE FIRE,5
31.0,EMS: UNRESPONSIVE SUBJECT,50
31.0,EMS: VEHICLE ACCIDENT,411
31.0,EMS: VEHICLE FIRE,7
31.0,EMS: WOODS/FIELD FIRE,1
31.0,Fire: APPLIANCE FIRE,17
31.0,Fire: BUILDING FIRE,90
31.0,Fire: BURN VICTIM,3
31.0,Fire: CARBON MONOXIDE DETECTOR,60
31.0,Fire: CARDIAC ARREST,29
31.0,Fire: CARDIAC EMERGENCY,1
31.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,3
31.0,Fire: ELECTRICAL FIRE OUTSIDE,157
31.0,Fire: ELEVATOR EMERGENCY,22
31.0,Fire: FIRE ALARM,774
31.0,Fire: FIRE INVESTIGATION,192
31.0,Fire: FIRE POLICE NEEDED,22
31.0,Fire: FIRE SPECIAL SERVICE,73
31.0,Fire: GAS-ODOR/LEAK,120
31.0,Fire: HAZARDOUS MATERIALS INCIDENT,3
31.0,Fire: PUMP DETAIL,2
31.0,Fire: RESCUE - ELEVATOR,14
31.0,Fire: RESCUE - GENERAL,10
31.0,Fire: RESCUE - TECHNICAL,1
31.0,Fire: RESCUE - WATER,8
31.0,Fire: RESPIRATORY EMERGENCY,1
31.0,Fire: S/B AT HELICOPTER LANDING,12
31.0,Fire: TRANSFERRED CALL,2
31.0,Fire: TRASH/DUMPSTER FIRE,26
31.0,Fire: UNKNOWN TYPE FIRE,25
31.0,Fire: VEHICLE ACCIDENT,147
31.0,Fire: VEHICLE FIRE,47
31.0,Fire: VEHICLE LEAKING FUEL,8
31.0,Fire: WOODS/FIELD FIRE,84
31.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,3
31.0,Traffic: DISABLED VEHICLE -,776
31.0,Traffic: HAZARDOUS ROAD CONDITIONS -,141
31.0,Traffic: ROAD OBSTRUCTION -,597
31.0,Traffic: VEHICLE ACCIDENT -,3068
31.0,Traffic: VEHICLE FIRE -,61
31.0,Traffic: VEHICLE LEAKING FUEL -,8
32.0,EMS: ABDOMINAL PAINS,115
32.0,EMS: ALLERGIC REACTION,49
32.0,EMS: ALTERED MENTAL STATUS,170
32.0,EMS: AMPUTATION,2
32.0,EMS: ANIMAL BITE,11
32.0,EMS: APPLIANCE FIRE,1
32.0,EMS: ASSAULT VICTIM,41
32.0,EMS: BACK PAINS/INJURY,52
32.0,EMS: BUILDING FIRE,15
32.0,EMS: BURN VICTIM,2
32.0,EMS: CARBON MONOXIDE DETECTOR,3
32.0,EMS: CARDIAC ARREST,63
32.0,EMS: CARDIAC EMERGENCY,441
32.0,EMS: CHOKING,21
32.0,EMS: CVA/STROKE,133
32.0,EMS: DEHYDRATION,51
32.0,EMS: DIABETIC EMERGENCY,84
32.0,EMS: DIZZINESS,75
